"document_id","gstruct_id","gsent_id","ganalysis","gtoken_id","gseq_id","ghead_uniq","div_book","div_chapter","div_section","gform","low_un","translit","glemma","bgmpos","postag","relation","gsint_id","ghead_int"
"0031-003",518902,608,"manual",110132761,_,0,"1","9","9-42","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518903,609,"manual",110132762,_,110132775,"1","9","9-42","ἐπετίμησεν",_,_,"ἐπιτιμάω",_,"v3saia---","PRED_CO",_,_
"0031-003",518903,609,"manual",110132763,_,110132762,"1","9","9-42","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",518903,609,"manual",110132764,_,110132765,"1","9","9-42","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",518903,609,"manual",110132765,_,110132762,"1","9","9-42","Ἰησοῦς",_,_,"Ἰησοῦς",_,"n-s---mn-","SBJ",_,_
"0031-003",518903,609,"manual",110132766,_,110132767,"1","9","9-42","τῷ",_,_,"ὁ",_,"l-s---nd-","ATR",_,_
"0031-003",518903,609,"manual",110132767,_,110132762,"1","9","9-42","πνεύματι",_,_,"πνεῦμα",_,"n-s---nd-","OBJ",_,_
"0031-003",518903,609,"manual",110132768,_,110132769,"1","9","9-42","τῷ",_,_,"ὁ",_,"l-s---md-","ATR",_,_
"0031-003",518903,609,"manual",110132769,_,110132767,"1","9","9-42","ἀκαθάρτῳ",_,_,"ἀκάθαρτος",_,"a-s---nd-","ATR",_,_
"0031-003",518903,609,"manual",110132770,_,0,"1","9","9-42",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518903,609,"manual",110132771,_,110132775,"1","9","9-42","καὶ",_,_,"καί",_,"b--------","AuxY",_,_
"0031-003",518903,609,"manual",110132772,_,110132775,"1","9","9-42","ἰάσατο",_,_,"ἰάομαι",_,"v3saim---","PRED_CO",_,_
"0031-003",518903,609,"manual",110132773,_,110132774,"1","9","9-42","τὸν",_,_,"ὁ",_,"l-s---ma-","ATR",_,_
"0031-003",518903,609,"manual",110132774,_,110132772,"1","9","9-42","παῖδα",_,_,"παῖς",_,"n-s---ca-","OBJ",_,_
"0031-003",518903,609,"manual",110132775,_,0,"1","9","9-42","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518903,609,"manual",110132776,_,110132775,"1","9","9-42","ἀπέδωκεν",_,_,"ἀποδίδωμι",_,"v3saia---","PRED_CO",_,_
"0031-003",518903,609,"manual",110132777,_,110132776,"1","9","9-42","αὐτὸν",_,_,"αὐτός",_,"p-s---ma-","OBJ",_,_
"0031-003",518903,609,"manual",110132778,_,110132779,"1","9","9-42","τῷ",_,_,"ὁ",_,"l-s---md-","ATR",_,_
"0031-003",518903,609,"manual",110132779,_,110132776,"1","9","9-42","πατρὶ",_,_,"πατήρ",_,"n-s---md-","OBJ",_,_
"0031-003",518903,609,"manual",110132780,_,110132779,"1","9","9-42","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",518903,609,"manual",110132781,_,0,"1","9","9-42",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518904,610,"manual",110132782,_,0,"1","9","9-43","ἐξεπλήσσοντο",_,_,"ἐκπλήσσω",_,"v3piim---","PRED",_,_
"0031-003",518904,610,"manual",110132783,_,110132782,"1","9","9-43","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",518904,610,"manual",110132784,_,110132782,"1","9","9-43","πάντες",_,_,"πᾶς",_,"a-p---mn-","SBJ",_,_
"0031-003",518904,610,"manual",110132785,_,110132782,"1","9","9-43","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518904,610,"manual",110132786,_,110132787,"1","9","9-43","τῇ",_,_,"ὁ",_,"l-s---fd-","ATR",_,_
"0031-003",518904,610,"manual",110132787,_,110132785,"1","9","9-43","μεγαλειότητι",_,_,"μεγαλειότης",_,"n-s---fd-","OBJ",_,_
"0031-003",518904,610,"manual",110132788,_,110132789,"1","9","9-43","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",518904,610,"manual",110132789,_,110132787,"1","9","9-43","θεοῦ",_,_,"θεός",_,"n-s---mg-","ATR",_,_
"0031-003",518904,610,"manual",110132790,_,0,"1","9","9-43",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518905,611,"manual",110132791,_,110132793,"1","9","9-43","πάντων",_,_,"πᾶς",_,"a-p---mg-","SBJ",_,_
"0031-003",518905,611,"manual",110132792,_,110132793,"1","9","9-43","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",518905,611,"manual",110132793,_,110132799,"1","9","9-43","θαυμαζόντων",_,_,"θαυμάζω",_,"v-pppamg-","ADV",_,_
"0031-003",518905,611,"manual",110132794,_,110132793,"1","9","9-43","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518905,611,"manual",110132795,_,110132794,"1","9","9-43","πᾶσιν",_,_,"πᾶς",_,"a-p---nd-","OBJ",_,_
"0031-003",518905,611,"manual",110132796,_,110132797,"1","9","9-43","οἷς",_,_,"ὅς",_,"p-p---nd-","OBJ",_,_
"0031-003",518905,611,"manual",110132797,_,110132795,"1","9","9-43","ἐποίει",_,_,"ποιέω",_,"v3siia---","ATR",_,_
"0031-003",518905,611,"manual",110132798,_,0,"1","9","9-43",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518905,611,"manual",110132799,_,0,"1","9","9-43","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",518905,611,"manual",110132800,_,110132799,"1","9","9-43","πρὸς",_,_,"πρός",_,"r--------","AuxP",_,_
"0031-003",518905,611,"manual",110132801,_,110132802,"1","9","9-43","τοὺς",_,_,"ὁ",_,"l-p---ma-","ATR",_,_
"0031-003",518905,611,"manual",110132802,_,110132800,"1","9","9-43","μαθητὰς",_,_,"μαθητής",_,"n-p---ma-","OBJ",_,_
"0031-003",518905,611,"manual",110132803,_,110132802,"1","9","9-43","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",518905,611,"manual",110132804,_,0,"1","9","9-43","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518906,612,"manual",110132805,_,0,"1","9","9-44","θέσθε",_,_,"τίθημι",_,"v2pamm---","PRED",_,_
"0031-003",518906,612,"manual",110132806,_,110132805,"1","9","9-44","ὑμεῖς",_,_,"σύ",_,"p2p---cn-","SBJ",_,_
"0031-003",518906,612,"manual",110132807,_,110132805,"1","9","9-44","εἰς",_,_,"εἰς",_,"r--------","AuxP",_,_
"0031-003",518906,612,"manual",110132808,_,110132809,"1","9","9-44","τὰ",_,_,"ὁ",_,"l-p---na-","ATR",_,_
"0031-003",518906,612,"manual",110132809,_,110132807,"1","9","9-44","ὦτα",_,_,"οὖς",_,"n-p---na-","OBJ",_,_
"0031-003",518906,612,"manual",110132810,_,110132809,"1","9","9-44","ὑμῶν",_,_,"σύ",_,"p2p---cg-","ATR",_,_
"0031-003",518906,612,"manual",110132811,_,110132812,"1","9","9-44","τοὺς",_,_,"ὁ",_,"l-p---ma-","ATR",_,_
"0031-003",518906,612,"manual",110132812,_,110132805,"1","9","9-44","λόγους",_,_,"λόγος",_,"n-p---ma-","OBJ",_,_
"0031-003",518906,612,"manual",110132813,_,110132812,"1","9","9-44","τούτους",_,_,"οὗτος",_,"p-p---ma-","ATR",_,_
"0031-003",518906,612,"manual",110132814,_,0,"1","9","9-44","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518907,613,"manual",110132815,_,110132817,"1","9","9-44","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",518907,613,"manual",110132816,_,110132820,"1","9","9-44","γὰρ",_,_,"γάρ",_,"g--------","AuxY",_,_
"0031-003",518907,613,"manual",110132817,_,110132820,"1","9","9-44","υἱὸς",_,_,"υἱός",_,"n-s---mn-","SBJ",_,_
"0031-003",518907,613,"manual",110132818,_,110132819,"1","9","9-44","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",518907,613,"manual",110132819,_,110132817,"1","9","9-44","ἀνθρώπου",_,_,"ἄνθρωπος",_,"n-s---mg-","ATR",_,_
"0031-003",518907,613,"manual",110132820,_,0,"1","9","9-44","μέλλει",_,_,"μέλλω",_,"v3spia---","PRED",_,_
"0031-003",518907,613,"manual",110132821,_,110132820,"1","9","9-44","παραδίδοσθαι",_,_,"παραδίδωμι",_,"v--pnm---","OBJ",_,_
"0031-003",518907,613,"manual",110132822,_,110132821,"1","9","9-44","εἰς",_,_,"εἰς",_,"r--------","AuxP",_,_
"0031-003",518907,613,"manual",110132823,_,110132822,"1","9","9-44","χεῖρας",_,_,"χείρ",_,"n-p---fa-","OBJ",_,_
"0031-003",518907,613,"manual",110132824,_,110132823,"1","9","9-44","ἀνθρώπων",_,_,"ἄνθρωπος",_,"n-p---mg-","ATR",_,_
"0031-003",518907,613,"manual",110132825,_,0,"1","9","9-44",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518908,614,"manual",110132826,_,110132828,"1","9","9-45","οἱ",_,_,"ὁ",_,"l-p---mn-","SBJ",_,_
"0031-003",518908,614,"manual",110132827,_,110132828,"1","9","9-45","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",518908,614,"manual",110132828,_,110132843,"1","9","9-45","ἠγνόουν",_,_,"ἀγνοέω",_,"v3piia---","PRED_CO",_,_
"0031-003",518908,614,"manual",110132829,_,110132830,"1","9","9-45","τὸ",_,_,"ὁ",_,"l-s---na-","ATR",_,_
"0031-003",518908,614,"manual",110132830,_,110132828,"1","9","9-45","ῥῆμα",_,_,"ῥῆμα",_,"n-s---na-","OBJ",_,_
"0031-003",518908,614,"manual",110132831,_,110132830,"1","9","9-45","τοῦτο",_,_,"οὗτος",_,"p-s---na-","ATR",_,_
"0031-003",518908,614,"manual",110132832,_,0,"1","9","9-45",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518908,614,"manual",110132833,_,110132843,"1","9","9-45","καὶ",_,_,"καί",_,"b--------","AuxY",_,_
"0031-003",518908,614,"manual",110132834,_,110132843,"1","9","9-45","ἦν",_,_,"εἰμί",_,"v3siia---","PRED_CO",_,_
"0031-003",518908,614,"manual",110132835,_,110132834,"1","9","9-45","παρακεκαλυμμένον",_,_,"παρακαλύπτω",_,"v-srpmnn-","PNOM",_,_
"0031-003",518908,614,"manual",110132836,_,110132835,"1","9","9-45","ἀπ’",_,_,"ἀπό",_,"r--------","AuxP",_,_
"0031-003",518908,614,"manual",110132837,_,110132836,"1","9","9-45","αὐτῶν",_,_,"αὐτός",_,"p-p---mg-","OBJ",_,_
"0031-003",518908,614,"manual",110132838,_,110132834,"1","9","9-45","ἵνα",_,_,"ἵνα",_,"c--------","AuxC",_,_
"0031-003",518908,614,"manual",110132839,_,110132840,"1","9","9-45","μὴ",_,_,"μή",_,"d--------","AuxZ",_,_
"0031-003",518908,614,"manual",110132840,_,110132838,"1","9","9-45","αἴσθωνται",_,_,"αἰσθάνομαι",_,"v3pasm---","ADV",_,_
"0031-003",518908,614,"manual",110132841,_,110132840,"1","9","9-45","αὐτό",_,_,"αὐτός",_,"p-s---na-","OBJ",_,_
"0031-003",518908,614,"manual",110132842,_,0,"1","9","9-45",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518908,614,"manual",110132843,_,0,"1","9","9-45","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518908,614,"manual",110132844,_,110132843,"1","9","9-45","ἐφοβοῦντο",_,_,"φοβέω",_,"v3piim---","PRED_CO",_,_
"0031-003",518908,614,"manual",110132845,_,110132844,"1","9","9-45","ἐρωτῆσαι",_,_,"ἐρωτάω",_,"v--ana---","OBJ",_,_
"0031-003",518908,614,"manual",110132846,_,110132845,"1","9","9-45","αὐτὸν",_,_,"αὐτός",_,"p-s---ma-","OBJ",_,_
"0031-003",518908,614,"manual",110132847,_,110132845,"1","9","9-45","περὶ",_,_,"περί",_,"r--------","AuxP",_,_
"0031-003",518908,614,"manual",110132848,_,110132849,"1","9","9-45","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",518908,614,"manual",110132849,_,110132847,"1","9","9-45","ῥήματος",_,_,"ῥῆμα",_,"n-s---ng-","OBJ",_,_
"0031-003",518908,614,"manual",110132850,_,110132849,"1","9","9-45","τούτου",_,_,"οὗτος",_,"p-s---ng-","ATR",_,_
"0031-003",518908,614,"manual",110132851,_,0,"1","9","9-45",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518909,615,"manual",110132852,_,0,"1","9","9-46","εἰσῆλθεν",_,_,"εἰσέρχομαι",_,"v3saia---","PRED",_,_
"0031-003",518909,615,"manual",110132853,_,110132852,"1","9","9-46","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",518909,615,"manual",110132854,_,110132852,"1","9","9-46","διαλογισμὸς",_,_,"διαλογισμός",_,"n-s---mn-","SBJ",_,_
"0031-003",518909,615,"manual",110132855,_,110132852,"1","9","9-46","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",518909,615,"manual",110132856,_,110132855,"1","9","9-46","αὐτοῖς",_,_,"αὐτός",_,"p-p---md-","OBJ",_,_
"0031-003",518909,615,"manual",110132857,_,0,"1","9","9-46",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518909,615,"manual",110132858,_,110132861,"1","9","9-46","τὸ",_,_,"ὁ",_,"l-s---na-","ATR",_,_
"0031-003",518909,615,"manual",110132859,_,110132861,"1","9","9-46","τίς",_,_,"τίς",_,"p-s---cn-","SBJ",_,_
"0031-003",518909,615,"manual",110132860,_,110132861,"1","9","9-46","ἂν",_,_,"ἄν",_,"g--------","AuxY",_,_
"0031-003",518909,615,"manual",110132861,_,110132854,"1","9","9-46","εἴη",_,_,"εἰμί",_,"v3spoa---","APOS",_,_
"0031-003",518909,615,"manual",110132862,_,110132861,"1","9","9-46","μείζων",_,_,"μέγας",_,"a-s---mnc","PNOM",_,_
"0031-003",518909,615,"manual",110132863,_,110132862,"1","9","9-46","αὐτῶν",_,_,"αὐτός",_,"p-p---mg-","ATR",_,_
"0031-003",518909,615,"manual",110132864,_,0,"1","9","9-46",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518910,616,"manual",110132865,_,110132867,"1","9","9-47","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",518910,616,"manual",110132866,_,110132877,"1","9","9-47","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",518910,616,"manual",110132867,_,110132877,"1","9","9-47","Ἰησοῦς",_,_,"Ἰησοῦς",_,"n-s---mn-","SBJ",_,_
"0031-003",518910,616,"manual",110132868,_,110132877,"1","9","9-47","εἰδὼς",_,_,"οἶδα",_,"v-srpamn-","ADV",_,_
"0031-003",518910,616,"manual",110132869,_,110132870,"1","9","9-47","τὸν",_,_,"ὁ",_,"l-s---ma-","ATR",_,_
"0031-003",518910,616,"manual",110132870,_,110132868,"1","9","9-47","διαλογισμὸν",_,_,"διαλογισμός",_,"n-s---ma-","OBJ",_,_
"0031-003",518910,616,"manual",110132871,_,110132872,"1","9","9-47","τῆς",_,_,"ὁ",_,"l-s---fg-","ATR",_,_
"0031-003",518910,616,"manual",110132872,_,110132870,"1","9","9-47","καρδίας",_,_,"καρδία",_,"n-s---fg-","ATR",_,_
"0031-003",518910,616,"manual",110132873,_,110132872,"1","9","9-47","αὐτῶν",_,_,"αὐτός",_,"p-p---mg-","ATR",_,_
"0031-003",518910,616,"manual",110132874,_,0,"1","9","9-47",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518910,616,"manual",110132875,_,110132877,"1","9","9-47","ἐπιλαβόμενος",_,_,"ἐπιλαμβάνω",_,"v-sapmmn-","ADV",_,_
"0031-003",518910,616,"manual",110132876,_,110132875,"1","9","9-47","παιδίου",_,_,"παιδίον",_,"n-s---ng-","OBJ",_,_
"0031-003",518910,616,"manual",110132877,_,110132882,"1","9","9-47","ἔστησεν",_,_,"ἵστημι",_,"v3saia---","PRED_CO",_,_
"0031-003",518910,616,"manual",110132878,_,110132877,"1","9","9-47","αὐτὸ",_,_,"αὐτός",_,"p-s---na-","OBJ",_,_
"0031-003",518910,616,"manual",110132879,_,110132877,"1","9","9-47","παρ’",_,_,"παρά",_,"r--------","AuxP",_,_
"0031-003",518910,616,"manual",110132880,_,110132879,"1","9","9-47","ἑαυτῷ",_,_,"ἑαυτοῦ",_,"p-s---md-","OBJ",_,_
"0031-003",518910,616,"manual",110132881,_,0,"1","9","9-47",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518910,616,"manual",110132882,_,0,"1","9","9-48","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518910,616,"manual",110132883,_,110132882,"1","9","9-48","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED_CO",_,_
"0031-003",518910,616,"manual",110132884,_,110132883,"1","9","9-48","αὐτοῖς",_,_,"αὐτός",_,"p-p---md-","OBJ",_,_
"0031-003",518910,616,"manual",110132885,_,0,"1","9","9-48","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518911,617,"manual",110132886,_,110132888,"1","9","9-48","ὃς",_,_,"ὅς",_,"p-s---mn-","SBJ",_,_
"0031-003",518911,617,"manual",110132887,_,110132888,"1","9","9-48","ἐὰν",_,_,"ἐάν",_,"g--------","AuxY",_,_
"0031-003",518911,617,"manual",110132888,_,110132898,"1","9","9-48","δέξηται",_,_,"δέχομαι",_,"v3sasm---","SBJ",_,_
"0031-003",518911,617,"manual",110132889,_,110132891,"1","9","9-48","τοῦτο",_,_,"οὗτος",_,"p-s---na-","ATR",_,_
"0031-003",518911,617,"manual",110132890,_,110132891,"1","9","9-48","τὸ",_,_,"ὁ",_,"l-s---na-","ATR",_,_
"0031-003",518911,617,"manual",110132891,_,110132888,"1","9","9-48","παιδίον",_,_,"παιδίον",_,"n-s---na-","OBJ",_,_
"0031-003",518911,617,"manual",110132892,_,110132888,"1","9","9-48","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518911,617,"manual",110132893,_,110132894,"1","9","9-48","τῷ",_,_,"ὁ",_,"l-s---nd-","ATR",_,_
"0031-003",518911,617,"manual",110132894,_,110132892,"1","9","9-48","ὀνόματί",_,_,"ὄνομα",_,"n-s---nd-","ADV",_,_
"0031-003",518911,617,"manual",110132895,_,110132894,"1","9","9-48","μου",_,_,"ἐγώ",_,"p1s---cg-","ATR",_,_
"0031-003",518911,617,"manual",110132896,_,0,"1","9","9-48",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518911,617,"manual",110132897,_,110132898,"1","9","9-48","ἐμὲ",_,_,"ἐγώ",_,"p1s---ca-","OBJ",_,_
"0031-003",518911,617,"manual",110132898,_,0,"1","9","9-48","δέχεται",_,_,"δέχομαι",_,"v3spim---","PRED",_,_
"0031-003",518911,617,"manual",110132899,_,0,"1","9","9-48","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518912,618,"manual",110132900,_,110132906,"1","9","9-48","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518912,618,"manual",110132901,_,110132904,"1","9","9-48","ὃς",_,_,"ὅς",_,"p-s---mn-","SBJ",_,_
"0031-003",518912,618,"manual",110132902,_,110132904,"1","9","9-48","ἂν",_,_,"ἄν",_,"g--------","AuxY",_,_
"0031-003",518912,618,"manual",110132903,_,110132904,"1","9","9-48","ἐμὲ",_,_,"ἐγώ",_,"p1s---ca-","OBJ",_,_
"0031-003",518912,618,"manual",110132904,_,110132906,"1","9","9-48","δέξηται",_,_,"δέχομαι",_,"v3sasm---","SBJ",_,_
"0031-003",518912,618,"manual",110132905,_,0,"1","9","9-48",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518912,618,"manual",110132906,_,0,"1","9","9-48","δέχεται",_,_,"δέχομαι",_,"v3spim---","PRED",_,_
"0031-003",518912,618,"manual",110132907,_,110132908,"1","9","9-48","τὸν",_,_,"ὁ",_,"l-s---ma-","ATR",_,_
"0031-003",518912,618,"manual",110132908,_,110132906,"1","9","9-48","ἀποστείλαντά",_,_,"ἀποστέλλω",_,"v-sapama-","OBJ",_,_
"0031-003",518912,618,"manual",110132909,_,110132908,"1","9","9-48","με",_,_,"ἐγώ",_,"p1s---ca-","OBJ",_,_
"0031-003",518912,618,"manual",110132910,_,0,"1","9","9-48","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518913,619,"manual",110132911,_,110132917,"1","9","9-48","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",518913,619,"manual",110132912,_,110132919,"1","9","9-48","γὰρ",_,_,"γάρ",_,"g--------","AuxY",_,_
"0031-003",518913,619,"manual",110132913,_,110132917,"1","9","9-48","μικρότερος",_,_,"μικρός",_,"a-s---mnc","PNOM",_,_
"0031-003",518913,619,"manual",110132914,_,110132917,"1","9","9-48","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",518913,619,"manual",110132915,_,110132916,"1","9","9-48","πᾶσιν",_,_,"πᾶς",_,"a-p---md-","ATR",_,_
"0031-003",518913,619,"manual",110132916,_,110132914,"1","9","9-48","ὑμῖν",_,_,"σύ",_,"p2p---cd-","ADV",_,_
"0031-003",518913,619,"manual",110132917,_,110132918,"1","9","9-48","ὑπάρχων",_,_,"ὑπάρχω",_,"v-sppamn-","APOS",_,_
"0031-003",518913,619,"manual",110132918,_,110132919,"1","9","9-48","οὗτός",_,_,"οὗτος",_,"p-s---mn-","SBJ",_,_
"0031-003",518913,619,"manual",110132919,_,0,"1","9","9-48","ἐστιν",_,_,"εἰμί",_,"v3spia---","PRED",_,_
"0031-003",518913,619,"manual",110132920,_,110132919,"1","9","9-48","μέγας",_,_,"μέγας",_,"a-s---mn-","PNOM",_,_
"0031-003",518913,619,"manual",110132921,_,0,"1","9","9-48",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518914,620,"manual",110132922,_,110132926,"1","9","9-49","ἀποκριθεὶς",_,_,"ἀποκρίνω",_,"v-sappmn-","ADV",_,_
"0031-003",518914,620,"manual",110132923,_,110132926,"1","9","9-49","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",518914,620,"manual",110132924,_,110132925,"1","9","9-49","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",518914,620,"manual",110132925,_,110132926,"1","9","9-49","Ἰωάννης",_,_,"Ἰωάννης",_,"n-s---mn-","SBJ",_,_
"0031-003",518914,620,"manual",110132926,_,0,"1","9","9-49","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",518914,620,"manual",110132927,_,0,"1","9","9-49","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518915,621,"manual",110132928,_,110132939,"1","9","9-49","ἐπιστάτα",_,_,"ἐπιστάτης",_,"n-s---mv-","ExD",_,_
"0031-003",518915,621,"manual",110132929,_,0,"1","9","9-49",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518915,621,"manual",110132930,_,110132939,"1","9","9-49","εἴδομέν",_,_,"ὁράω",_,"v1paia---","PRED_CO",_,_
"0031-003",518915,621,"manual",110132931,_,110132930,"1","9","9-49","τινα",_,_,"τις",_,"p-s---ca-","OBJ",_,_
"0031-003",518915,621,"manual",110132932,_,110132936,"1","9","9-49","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518915,621,"manual",110132933,_,110132934,"1","9","9-49","τῷ",_,_,"ὁ",_,"l-s---nd-","ATR",_,_
"0031-003",518915,621,"manual",110132934,_,110132932,"1","9","9-49","ὀνόματί",_,_,"ὄνομα",_,"n-s---nd-","ADV",_,_
"0031-003",518915,621,"manual",110132935,_,110132934,"1","9","9-49","σου",_,_,"σύ",_,"p2s---cg-","ATR",_,_
"0031-003",518915,621,"manual",110132936,_,110132930,"1","9","9-49","ἐκβάλλοντα",_,_,"ἐκβάλλω",_,"v-sppama-","OBJ",_,_
